method,frame_count,span_s,reference_time_s,cfo_hz,rate_hz_s,conditional_rate_sigma_hz_s,training_objective,even_exact_objective,even_control_objective,odd_exact_objective,odd_control_objective,even_exact_minus_control,odd_exact_minus_control,odd_cfo_rms_hz,odd_cfo_median_absolute_hz,cfo_search_boundary,rate_search_boundary,profile_support_complete,fit_symbols,validation_symbols,carrier_phase_connected,odd_symbols_influenced_fit,label,window_id,duration_ms,block_index,window_start_s,window_stop_s,initial_glrt_rate_hz_s,rate_delta_from_glrt_hz_s
occupancy_mixture,15,0.018666399999997196,23.450476,478947.12601833267,-3863.7034108312128,,-27.916617079101776,-7.199022613696275,-1949.8002730435137,-9.160448375232296,-1958.2140459366035,1942.6012504298174,1949.0535975613711,27.225067146578834,13.911563996807672,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0072,20.0,72,23.4411428,23.4598092,-3613.7034108312128,-250.0
glrt_rate_recentered,15,0.018666399999997196,23.470476,478874.851950116,-3613.7034108312128,,-5.403985864030121,-5.403985864030121,-1940.225071431804,-8.458450053164318,-1943.1366632074607,1934.821085567774,1934.6782131542964,27.56028358231023,15.799088135419879,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D2,D2-20ms-0073,20.0,73,23.4611428,23.4798092,-3613.7034108312128,0.0
frame_maxima,15,0.018666399999997196,23.470476,478872.26815754443,-2543.3874410934513,1030.3884720795284,-5.551832787024634,-5.551832787024634,-1939.8447269149012,-10.924179048664602,-1942.8929353093852,1934.2928941278767,1931.9687562607205,30.0984366741326,21.42391480563674,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0073,20.0,73,23.4611428,23.4798092,-3613.7034108312128,1070.3159697377614
summed_profile,15,0.018666399999997196,23.470476,478874.851950116,-2613.7034108312128,,-5.599153518824676,-5.599153518824676,-1939.964159012258,-10.306308130498541,-1942.9484415580669,1934.3650054934333,1932.6421334275683,29.12397815690672,18.183849225344602,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0073,20.0,73,23.4611428,23.4798092,-3613.7034108312128,1000.0
occupancy_mixture,15,0.018666399999997196,23.470476,478874.851950116,-2613.7034108312128,,-26.416509359493382,-5.599153518824676,-1939.964159012258,-10.306308130498541,-1942.9484415580669,1934.3650054934333,1932.6421334275683,29.12397815690672,18.183849225344602,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0073,20.0,73,23.4611428,23.4798092,-3613.7034108312128,1000.0
glrt_rate_recentered,15,0.01866640000000075,23.490476,478802.57788189943,-3613.7034108312128,,-5.9262376235764105,-5.9262376235764105,-1955.9654407827343,-4.132827797834162,-1998.8636298224626,1950.039203159158,1994.7308020246285,19.360091843978875,13.305050856433809,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D2,D2-20ms-0074,20.0,74,23.4811428,23.4998092,-3613.7034108312128,0.0
frame_maxima,15,0.01866640000000075,23.490476,478809.6127312472,-2025.7568703858742,929.2709745005884,-4.600404291368195,-4.600404291368195,-1955.3446334776577,-8.837887090251376,-1998.1417178103125,1950.7442291862894,1989.3038307200611,26.076376091656204,15.891613748914097,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0074,20.0,74,23.4811428,23.4998092,-3613.7034108312128,1587.9465404453385
summed_profile,15,0.01866640000000075,23.490476,478812.57788189943,-1863.7034108312128,,-4.590028072847034,-4.590028072847034,-1955.2250844135751,-10.250331948306268,-1998.0520395413043,1950.6350563407282,1987.8017075929981,28.127592102538593,15.15334004390752,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0074,20.0,74,23.4811428,23.4998092,-3613.7034108312128,1750.0
occupancy_mixture,15,0.01866640000000075,23.490476,478812.57788189943,-1863.7034108312128,,-25.70356333273488,-4.590028072847034,-1955.2250844135751,-10.250331948306268,-1998.0520395413043,1950.6350563407282,1987.8017075929981,28.127592102538593,15.15334004390752,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0074,20.0,74,23.4811428,23.4998092,-3613.7034108312128,1750.0
glrt_rate_recentered,15,0.01866640000000075,23.510475999999997,478730.30381368287,-3613.7034108312128,,-7.64646546999824,-7.64646546999824,-2045.3951628555967,-6.4820131522670215,-2015.9867016114026,2037.7486973855985,2009.5046884591357,24.311399454573156,17.749202422390226,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D2,D2-20ms-0075,20.0,75,23.5011428,23.5198092,-3613.7034108312128,0.0
frame_maxima,15,0.01866640000000075,23.510475999999997,478733.2298044111,-2399.114998301751,1127.1753979959246,-8.525969726085702,-8.525969726085702,-2045.391301455744,-5.6386532365331234,-2015.8243021260207,2036.8653317296582,2010.1856488894875,20.974847528806116,14.153820946696214,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0075,20.0,75,23.5011428,23.5198092,-3613.7034108312128,1214.588412529462
summed_profile,15,0.01866640000000075,23.510475999999997,478730.30381368287,-3113.7034108312128,,-7.948392551212186,-7.948392551212186,-2045.4283067638282,-6.341665535430364,-2015.9127413715596,2037.479914212616,2009.5710758361292,23.116616336903068,16.2712828379008,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0075,20.0,75,23.5011428,23.5198092,-3613.7034108312128,500.0
occupancy_mixture,15,0.01866640000000075,23.510475999999997,478730.30381368287,-3113.7034108312128,,-28.009892483023037,-7.948392551212186,-2045.4283067638282,-6.341665535430364,-2015.9127413715596,2037.479914212616,2009.5710758361292,23.116616336903068,16.2712828379008,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0075,20.0,75,23.5011428,23.5198092,-3613.7034108312128,500.0
glrt_rate_recentered,14,0.017333199999999493,23.529809342857146,478660.43884665717,-3613.7034108312128,,-12.329881810552827,-12.329881810552827,-1913.0738052541335,-9.282748386191328,-1982.3144521367224,1900.7439234435806,1973.031703750531,29.614659814497127,21.672783386602532,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D2,D2-20ms-0076,20.0,76,23.5211428,23.538476,-3613.7034108312128,0.0
frame_maxima,14,0.017333199999999493,23.529809342857146,478657.8896436187,-3378.0079017222038,1678.1300167500387,-12.647221182937624,-12.647221182937624,-1913.1189865245626,-9.712895044899199,-1982.1462307891927,1900.471765341625,1972.4333357442936,29.654896094698618,21.82036908957525,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0076,20.0,76,23.5211428,23.538476,-3613.7034108312128,235.69550910900898
summed_profile,14,0.017333199999999493,23.529809342857146,478660.43884665717,-3113.7034108312128,,-12.7177951172496,-12.7177951172496,-1913.105325082879,-8.729256431006807,-1982.2323874603858,1900.3875299656295,1973.503131029379,28.263997633470446,20.260202124802163,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0076,20.0,76,23.5211428,23.538476,-3613.7034108312128,500.0
occupancy_mixture,14,0.017333199999999493,23.529809342857146,478660.43884665717,-3363.7034108312128,,-31.211135270460986,-12.52383846389743,-1913.089565168506,-9.006002408592748,-1982.2734197985549,1900.5657267046086,1973.267417389962,28.916003656943627,20.926866410503862,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0076,20.0,76,23.5211428,23.538476,-3613.7034108312128,250.0
glrt_rate_recentered,15,0.01866640000000075,23.590476,478441.2075408163,-3613.7034108312128,,-7.274427804350067,-7.274427804350067,-1363.956493090924,-14.29417124548684,-1362.8040917484807,1356.6820652865738,1348.5099205029937,44.907281317451506,21.679828821041156,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D2,D2-20ms-0079,20.0,79,23.5811428,23.5998092,-3613.7034108312128,0.0
frame_maxima,15,0.01866640000000075,23.590476,478439.6348223648,-6191.59122967061,1461.5284983254835,-7.452635428279065,-7.452635428279065,-1363.1104294171028,-11.549370421077159,-1362.237445806674,1355.6577939888236,1350.688075385597,40.53689646516457,24.832512791850604,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0079,20.0,79,23.5811428,23.5998092,-3613.7034108312128,-2577.8878188393974
summed_profile,15,0.01866640000000075,23.590476,478446.2075408163,-3863.7034108312128,,-7.111572370634666,-7.111572370634666,-1363.772683479434,-13.726429845043667,-1362.8076652647185,1356.6611111087993,1349.0812354196748,43.36977309630031,26.023187450540718,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0079,20.0,79,23.5811428,23.5998092,-3613.7034108312128,-250.0
occupancy_mixture,15,0.01866640000000075,23.590476,478446.2075408163,-3863.7034108312128,,-31.592263374719604,-7.111572370634666,-1363.772683479434,-13.726429845043667,-1362.8076652647185,1356.6611111087993,1349.0812354196748,43.36977309630031,26.023187450540718,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0079,20.0,79,23.5811428,23.5998092,-3613.7034108312128,-250.0
glrt_rate_recentered,15,0.018666399999997196,23.610476000000002,478388.9334725996,-3613.7034108312128,,-6.162746069403154,-6.162746069403154,-1276.961477439635,-4.905744814851946,-1291.9662188544976,1270.798731370232,1287.0604740396457,34.67759290683015,12.665464341756888,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D2,D2-20ms-0080,20.0,80,23.6011428,23.6198092,-3613.7034108312128,0.0
frame_maxima,15,0.018666399999997196,23.610476000000002,478381.28153877234,-5390.61389837756,1594.1680583815712,-5.749638954731214,-5.749638954731214,-1277.956105072252,-5.568652047600349,-1292.833366811278,1272.206466117521,1287.2647147636776,31.53019503587641,21.98221727705095,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0080,20.0,80,23.6011428,23.6198092,-3613.7034108312128,-1776.9104875463472
summed_profile,15,0.018666399999997196,23.610476000000002,478388.9334725996,-3613.7034108312128,129.89644705095776,-6.162746069403154,-6.162746069403154,-1276.961477439635,-4.905744814851946,-1291.9662188544976,1270.798731370232,1287.0604740396457,34.67759290683015,12.665464341756888,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0080,20.0,80,23.6011428,23.6198092,-3613.7034108312128,0.0
occupancy_mixture,15,0.018666399999997196,23.610476000000002,478388.9334725996,-3613.7034108312128,130.55563742837575,-31.03369775731891,-6.162746069403154,-1276.961477439635,-4.905744814851946,-1291.9662188544976,1270.798731370232,1287.0604740396457,34.67759290683015,12.665464341756888,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0080,20.0,80,23.6011428,23.6198092,-3613.7034108312128,0.0
glrt_rate_recentered,14,0.018666399999997196,23.6309522,478314.9385588188,-3613.7034108312128,,-6.529157345310921,-6.529157345310921,-1330.1549840021803,-14.881878549033987,-1280.4056100033556,1323.6258266568693,1265.5237314543217,47.861879816455655,36.46098739319132,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D2,D2-20ms-0081,20.0,81,23.6211428,23.6398092,-3613.7034108312128,0.0
frame_maxima,14,0.018666399999997196,23.6309522,478316.4942658996,-5076.032852750733,1755.4339699244244,-6.5832082265993925,-6.5832082265993925,-1330.07807557447,-16.714890159397168,-1280.2216730690263,1323.4948673478705,1263.5067829096292,48.293272016029896,40.42872146671289,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0081,20.0,81,23.6211428,23.6398092,-3613.7034108312128,-1462.32944191952
summed_profile,14,0.018666399999997196,23.6309522,478314.9385588188,-3613.7034108312128,121.69917469122669,-6.529157345310921,-6.529157345310921,-1330.1549840021803,-14.881878549033987,-1280.4056100033556,1323.6258266568693,1265.5237314543217,47.861879816455655,36.46098739319132,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0081,20.0,81,23.6211428,23.6398092,-3613.7034108312128,0.0
occupancy_mixture,14,0.018666399999997196,23.6309522,478314.9385588188,-3613.7034108312128,122.42528878483317,-29.220083052691045,-6.529157345310921,-1330.1549840021803,-14.881878549033987,-1280.4056100033556,1323.6258266568693,1265.5237314543217,47.861879816455655,36.46098739319132,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0081,20.0,81,23.6211428,23.6398092,-3613.7034108312128,0.0
glrt_rate_recentered,15,0.01866640000000075,23.650476,478224.3853361665,-3613.7034108312128,,-5.768737052826195,-5.768737052826195,-1230.9587012154732,-7.667269614776768,-1312.451621471178,1225.189964162647,1304.7843518564011,42.97756701383508,26.97493670269614,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D2,D2-20ms-0082,20.0,82,23.6411428,23.6598092,-3613.7034108312128,0.0
frame_maxima,15,0.01866640000000075,23.650476,478229.1148629021,-2795.3754546253936,1468.5482341330137,-6.311450032820371,-6.311450032820371,-1230.8519682651263,-8.603045637225977,-1312.5872224763357,1224.5405182323059,1303.9841768391098,42.73717689120738,27.245531826338265,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0082,20.0,82,23.6411428,23.6598092,-3613.7034108312128,818.3279562058192
summed_profile,15,0.01866640000000075,23.650476,478224.3853361665,-3613.7034108312128,129.38028939620466,-5.768737052826195,-5.768737052826195,-1230.9587012154732,-7.667269614776768,-1312.451621471178,1225.189964162647,1304.7843518564011,42.97756701383508,26.97493670269614,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0082,20.0,82,23.6411428,23.6598092,-3613.7034108312128,0.0
occupancy_mixture,15,0.01866640000000075,23.650476,478224.3853361665,-3613.7034108312128,130.00410394402564,-30.94513621304364,-5.768737052826195,-1230.9587012154732,-7.667269614776768,-1312.451621471178,1225.189964162647,1304.7843518564011,42.97756701383508,26.97493670269614,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0082,20.0,82,23.6411428,23.6598092,-3613.7034108312128,0.0
glrt_rate_recentered,15,0.01866640000000075,23.670476,478152.1112679498,-3613.7034108312128,,-5.415120753259571,-5.415120753259571,-1399.853482635656,-6.168576357756264,-1615.4300505703159,1394.4383618823965,1609.2614742125595,26.878847146718666,20.988779598497786,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D2,D2-20ms-0083,20.0,83,23.6611428,23.6798092,-3613.7034108312128,0.0
frame_maxima,15,0.01866640000000075,23.670476,478164.3555073725,-4355.692539663377,1102.2931670271741,-5.197443802688591,-5.197443802688591,-1399.4247201843211,-6.757557649217842,-1615.1668706912553,1394.2272763816325,1608.4093130420374,27.25821065216771,24.703927585156634,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0083,20.0,83,23.6611428,23.6798092,-3613.7034108312128,-741.9891288321642
summed_profile,15,0.01866640000000075,23.670476,478157.1112679498,-3863.7034108312128,,-5.361110355890949,-5.361110355890949,-1399.6746761283212,-6.442687341735472,-1615.3043516064076,1394.3135657724301,1608.861664264672,26.332542155600795,23.85918241692707,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0083,20.0,83,23.6611428,23.6798092,-3613.7034108312128,-250.0
occupancy_mixture,15,0.01866640000000075,23.670476,478157.1112679498,-3863.7034108312128,,-28.868597724475304,-5.361110355890949,-1399.6746761283212,-6.442687341735472,-1615.3043516064076,1394.3135657724301,1608.861664264672,26.332542155600795,23.85918241692707,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0083,20.0,83,23.6611428,23.6798092,-3613.7034108312128,-250.0
glrt_rate_recentered,15,0.01866640000000075,23.690475999999997,478079.8371997331,-3613.7034108312128,,-8.338410864088477,-8.338410864088477,-1382.63281595857,-12.064861433273833,-1409.4084604558016,1374.2944050944816,1397.3435990225278,47.98505263712116,22.82109949889127,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D2,D2-20ms-0084,20.0,84,23.6811428,23.6998092,-3613.7034108312128,0.0
frame_maxima,15,0.01866640000000075,23.690475999999997,478078.7453794829,-4804.054640398711,2466.8429516354668,-8.444110404987615,-8.444110404987615,-1382.5148972184065,-14.77241832031944,-1408.9003797203538,1374.0707868134189,1394.1279614000343,51.0463161086475,28.966241121757776,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0084,20.0,84,23.6811428,23.6998092,-3613.7034108312128,-1190.3512295674982
summed_profile,15,0.01866640000000075,23.690475999999997,478079.8371997331,-4863.703410831213,,-8.486086524162054,-8.486086524162054,-1382.5307333145834,-14.936264144009098,-1408.938317321923,1374.0446467904212,1394.002053177914,51.43136357682167,28.262856302782893,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0084,20.0,84,23.6811428,23.6998092,-3613.7034108312128,-1250.0
occupancy_mixture,15,0.01866640000000075,23.690475999999997,478074.8371997331,-5488.703410831213,297.1639591483377,-32.21986513319557,-8.501706051888956,-1382.3834715043042,-16.327456198406676,-1408.4201835165684,1373.8817654524153,1392.0927273181617,52.72462245014586,35.61301595327677,False,False,True,even Qin,odd Qin,False,False,D2,D2-20ms-0084,20.0,84,23.6811428,23.6998092,-3613.7034108312128,-1875.0
glrt_rate_recentered,15,0.01866640000000075,23.710475999999996,478027.56313151657,-3613.7034108312128,,-13.661486907133451,-13.661486907133451,-1389.9179159064272,-11.379366602387243,-1322.9629056732072,1376.2564289992938,1311.5835390708198,42.13814643905287,40.45634613436414,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D2,D2-20ms-0085,20.0,85,23.7011428,23.7198092,-3613.7034108312128,0.0
