sample_index,time_s,raw_phase_deg,compensated_common_band_phase_deg,raw_rx0_abs,raw_rx1_abs,common_rx0_abs,common_rx1_abs
73682,0.0294728,120.877182007,8.82393652782,172.362991333,71.1196136475,137.530441701,42.1796349004
73683,0.0294732,66.1508026123,76.2314058637,75.9605178833,73.6817474365,75.437608581,24.2734486374
73684,0.0294736,63.4127426147,-149.21462977,57.9741287231,39.8120613098,44.1264950079,46.5173841192
73685,0.029474,146.850387573,55.9466497493,148.519363403,108.6876297,110.008365371,105.516614841
73686,0.0294744,126.239715576,29.6095826248,8.24621105194,52.9244766235,64.5710430282,53.3832665518
73687,0.0294748,-16.7502059937,151.846503641,141.735671997,66.0984115601,100.593301475,27.8691041715
73688,0.0294752,-40.4664611816,164.755455435,77.8010253906,116.70904541,86.3530401449,64.5376489424
73689,0.0294756,-36.1896133423,-115.045775204,102.727790833,134.461898804,22.307764609,155.881792571
73690,0.029476,93.3906936646,82.1906256295,180.693099976,176.663528442,119.245607651,180.505166436
73691,0.0294764,-19.2287425995,-174.818770486,113.635375977,51.6236381531,88.6317040758,79.2876709808
73692,0.0294768,-168.583953857,96.3927600396,72.1248931885,229.058944702,111.916945353,177.062116421
73693,0.0294772,170.648101807,95.750433533,217.598251343,50.5667877197,166.666052987,82.7110713232
73694,0.0294776,22.4105987549,57.33206389,53.8144989014,53.225933075,88.7537607751,36.0277594165
73695,0.029478,-101.368553162,79.7959745167,63.1268577576,69.8355255127,93.9468605013,57.8219922045
73696,0.0294784,163.121765137,55.2962586795,205.182861328,61.2698936462,147.731026471,102.98183919
73697,0.0294788,149.312072754,97.2407417409,137.61541748,138.224456787,119.970394511,76.3434878069
73698,0.0294792,-112.437828064,-61.4078260036,30.4138145447,92.3471679688,55.8694336836,40.0186796858
73699,0.0294796,-148.932449341,59.180589453,83.3846511841,77.2010345459,66.2368590034,58.4559511274
73700,0.02948,-83.0156555176,92.308661164,45.2769241333,54.6717453003,14.5567710654,77.1997105963
73701,0.0294804,137.680023193,151.288593749,78.1600875854,82.0365753174,110.83105399,93.3710014533
73702,0.0294808,98.9590835571,157.26258111,44.7772254944,78.5875396729,76.1758844741,75.9550227504
73703,0.0294812,-105.005302429,141.595974756,166.291915894,124.354324341,84.6350557255,60.9803817717
73704,0.0294816,117.954162598,59.0433411236,109.224533081,35.468296051,164.267336763,66.7906868228
73705,0.029482,8.60226154327,27.6346788376,290.630340576,113.846389771,232.460409133,95.6193305339
73706,0.0294824,136.602264404,-104.037270823,107.517440796,63.9765625,47.1847128366,34.8008365421
73707,0.0294828,107.180358887,-36.4323201543,149.459014893,125.239776611,138.547226064,50.0994973606
73708,0.0294832,102.337493896,152.18600969,269.066894531,89.822052002,190.007966558,17.3634883006
73709,0.0294836,163.677490234,-47.4407738773,205.234008789,62.032245636,179.776429045,89.4997849736
73710,0.029484,-65.5822219849,148.909759024,88.5494232178,94.0850753784,54.8684923557,61.2764024241
73711,0.0294844,-146.711181641,-136.370831448,12.8062486649,117.515960693,64.4088813994,85.2328300072
73712,0.0294848,119.955383301,72.6995582252,26.3058929443,71.8679275513,63.3048188937,126.101334221
73713,0.0294852,18.6973323822,140.911487961,51.6236343384,147.139389038,13.6846426353,84.4538217712
73714,0.0294856,-61.5053634644,-168.314807538,83.0240936279,68.949256897,48.3825657851,30.2209201217
73715,0.029486,-60.9961280823,147.026486738,101.671035767,86.3133850098,139.251040781,107.05859649
73716,0.0294864,50.5913505554,97.001111594,299.546325684,74.0405349731,153.339956849,86.5844682526
73717,0.0294868,-93.2442626953,52.9618312238,187.096237183,89.6270065308,183.340808657,30.6904962604
73718,0.0294872,133.626449585,-21.9648000203,92.4175338745,48.8364601135,70.0615138921,71.4179953063
73719,0.0294876,3.13293910027,-1.498173899,68.7095336914,183.480239868,61.5541722082,149.388954803
73720,0.029488,26.9993209839,89.1807785096,173.769958496,60.4400558472,130.633904891,70.8238321809
73721,0.0294884,-38.4200172424,129.100399838,40.6078796387,136.003677368,109.312429871,133.422637439
73722,0.0294888,-73.6909332275,142.856620123,108.466583252,77.4144744873,77.6717700398,89.4300387352
73723,0.0294892,126.351760864,100.659637362,190.67250061,167.263275146,127.57305435,145.433014042
73724,0.0294896,-172.359588623,-172.553118939,27.2029418945,18.2482872009,65.0653410746,15.3886354384
73725,0.02949,-148.992126465,84.9043784688,202.200393677,121.202301025,202.542739862,106.881071603
73726,0.0294904,-93.8101348877,135.838836608,239.570449829,137.44090271,194.062897153,83.2862533638
73727,0.0294908,-1.52194023132,136.761899386,82.7345123291,31.4006347656,58.710135879,107.278756212
73728,0.0294912,29.1230201721,132.71833229,51.0783729553,203.828369141,51.081495197,100.991279396
73729,0.0294916,-163.725326538,72.5550988216,75.2861251831,80.0062484741,47.1223679993,19.6645238467
73730,0.029492,-43.9654846191,-169.458161217,70.0357055664,124.145072937,19.3184247444,115.633823935
73731,0.0294924,-154.005981445,-90.3980670388,59.0338935852,22.8035087585,128.508955585,60.912765356
73732,0.0294928,142.529464722,-42.4541785555,223.163604736,60.0166625977,157.275240022,33.7055663497
73733,0.0294932,145.961090088,-32.2959058611,105.929222107,84.2911682129,127.978062,76.6201544366
73734,0.0294936,125.730606079,52.0911488448,134.003723145,96.6074523926,106.702409635,34.6652797868
73735,0.029494,-86.4481658936,51.0465913895,227.297164917,71.8679351807,209.194596378,125.668144541
73736,0.0294944,41.43334198,-89.2920624245,218.082565308,158.0284729,70.6477672596,112.678307341
73737,0.0294948,156.699783325,31.7197192136,295.797210693,111.126052856,125.896279937,151.999256375
73738,0.0294952,-154.606735229,-178.410621365,175.171340942,106.737998962,177.703387898,64.2278963192
73739,0.0294956,110.782958984,-142.465238512,158.079086304,33.8378486633,93.0140173773,47.6933762498
73740,0.029496,-128.632614136,76.6228785554,82.7345123291,63.6553230286,76.3671141589,51.7957374669
73741,0.0294964,160.737503052,-134.155722532,58.4208831787,41.9761810303,39.6196125653,24.7289674467
73742,0.0294968,-135.944351196,41.332108066,20.6155281067,62.4339675903,35.266668597,40.0017990084
73743,0.0294972,-7.57343864441,149.531116157,31.0161247253,86.3539199829,17.7637330766,51.5752957545
73744,0.0294976,18.323595047,-107.055000617,84.5931472778,50.0099983215,60.0178523904,35.7839161688
73745,0.029498,-118.619613647,88.0448154453,89.8888168335,22.2036037445,59.7795273392,6.30719350403
73746,0.0294984,34.1835975647,44.455302976,117.88130188,54.0832710266,81.9691558704,35.617483459
73747,0.0294988,-169.362030029,-49.8509830252,108.784194946,21.2132034302,129.480749433,25.0836179207
73748,0.0294992,109.947059631,43.2335946325,173.366653442,79.9061889648,137.809272118,66.8797816919
73749,0.0294996,-168.151855469,-165.461795174,95.4148864746,119.037811279,54.1141178506,120.637977955
73750,0.0295,128.85987854,-141.395109612,18.6010742188,163.487014771,37.5950819548,173.499834212
73751,0.0295004,-110.973098755,75.9416225914,46.2276954651,149.217956543,72.8392432754,128.43615441
73752,0.0295008,139.223129272,83.1701967121,140.42791748,25.7099208832,113.129684079,34.3511682327
73753,0.0295012,7.41691303253,54.787604202,28.0178508759,85.1586685181,47.8209991185,54.0461849267
73754,0.0295016,-39.0184059143,5.32500455365,47.5184173584,65.1152801514,58.6254384395,76.1470341384
73755,0.029502,126.165550232,59.3119405769,83.6002349854,101.004951477,62.1766720271,46.6397477725
73756,0.0295024,40.4260787964,1.51607809391,49.648765564,103.585716248,42.6606708356,27.6568237511
73757,0.0295028,-86.5113601685,56.7907424055,101.833198547,69.2314987183,86.9151901281,16.8973775241
73758,0.0295032,-2.32964587212,101.863699797,195.1665802,101.597236633,209.400476668,90.7905384752
73759,0.0295036,-165.932479858,104.171637675,196.155548096,185.827880859,179.498935365,114.929118036
73760,0.029504,-40.6012916565,10.5977714197,46,73.7563552856,64.1505482716,85.6798203416
73761,0.0295044,-99.3370513916,-50.2163847946,66.2872543335,73.7360076904,50.6181585205,57.3011787062
73762,0.0295048,-77.0836639404,93.6808142585,124.482933044,144.544113159,157.231479457,163.832607346
73763,0.0295052,174.528701782,98.9397149903,263.503326416,174.771286011,203.927913135,131.465005627
73764,0.0295056,-29.380607605,-147.769199363,8,136.565002441,76.5392404525,95.481303356
73765,0.029506,133.121398926,-172.352487515,133.221618652,41.7731971741,97.1271735289,69.779863489
73766,0.0295064,44.1734657288,-62.3306702825,33.2415390015,28.0178508759,36.380538807,66.8138184569
73767,0.0295068,153.947967529,76.8301017807,56.0446205139,82.8794326782,36.2765166754,51.8725701768
73768,0.0295072,41.5445365906,97.4598702895,114.947822571,106.042449951,116.302927185,91.5490041516
73769,0.0295076,-54.6068687439,-109.849003193,114.98260498,38.4707679749,33.9387538472,36.9288897227
73770,0.029508,-85.5314254761,174.039613832,218.899505615,150.572235107,217.223568382,79.7959597603
73771,0.0295084,53.3641967773,-24.9705987734,193.313217163,79.5110092163,117.30135749,23.7364386168
73772,0.0295088,133.43598938,148.420570553,123.761871338,56.9385643005,118.742563034,99.6110834383
73773,0.0295092,-150.278121948,31.2148289714,104.048057556,124.723693848,70.2147958487,118.131919044
73774,0.0295096,-123.072242737,100.114209704,111.610923767,165.469024658,149.180776874,122.308510637
73775,0.02951,76.184967041,119.486022859,31.6227760315,198.645401001,122.516593794,116.005677496
73776,0.0295104,-3.76693582535,109.889977473,208.540176392,101.965682983,118.491737273,212.293346425
73777,0.0295108,169.219543457,18.0819238321,96.6747055054,187.472671509,122.601202097,78.582723443
73778,0.0295112,-39.6439590454,-140.911966283,146.413803101,120.602661133,151.943542508,38.2856759293
73779,0.0295116,100.799743652,-172.939101614,110.652610779,150.479232788,57.4624314615,110.829482859
73780,0.029512,62.5482444763,-108.9666739,172.586212158,81.0431900024,140.339493129,36.0418364322
73781,0.0295124,55.6758613586,-113.329042474,109.931800842,169.162643433,73.8792717861,247.967718079
73782,0.0295128,115.787094116,79.5596333741,106.301460266,244.787658691,132.280690979,150.961732789
73783,0.0295132,-131.384078979,-35.6248364876,136.191040039,159.380050659,64.9775429137,74.2958528974
73784,0.0295136,17.8881282806,111.196232636,261.400054932,61.3514404297,164.513425421,72.6610753258
73785,0.029514,122.952384949,-42.0698277666,39.9624824524,21.0237979889,72.4434091012,42.7271753899
73786,0.0295144,124.616592407,46.5945963349,112.641029358,47.5078964233,120.826998229,13.5424083525
73787,0.0295148,0.364936321974,27.0539730176,18.9736652374,148.946304321,59.5570195479,77.90519857
73788,0.0295152,-27.1090297699,104.807195769,120.602661133,55.4617004395,19.9059450827,45.1433444154
73789,0.0295156,104.530387878,145.75424214,80.1560974121,31.5753059387,49.9385938845,101.830572902
73790,0.029516,111.256416321,104.176967025,129.189788818,174.542251587,93.0555107775,112.511496617
73791,0.0295164,-136.207443237,26.8795924965,79.3095169067,83.7735061646,114.44917367,58.5654207319
73792,0.0295168,89.4751052856,20.2536383905,53.7121963501,26.4196891785,65.2982429645,65.8072538032
73793,0.0295172,73.6482849121,59.4548368508,141.682739258,96.5194320679,80.7176520245,99.412150569
73794,0.0295176,144.621627808,170.563283513,111.004501343,108.466583252,28.8843767695,76.1621082437
73795,0.029518,-54.9501457214,75.6869251472,186.300827026,157.714950562,104.611139769,151.241894761
73796,0.0295184,96.3288421631,176.493178028,97.8621444702,11.4017543793,138.247683617,47.3542176989
73797,0.0295188,176.649261475,178.729354899,207.713745117,185.41305542,111.799874257,198.105056065
73798,0.0295192,137.58493042,120.240623473,55.0090866089,201.2212677,103.795565021,155.778994102
73799,0.0295196,-168.54586792,-169.260128974,87.2811508179,144.640945435,55.5400467566,186.600495989
73800,0.02952,-99.5109634399,166.166432093,213.152526855,146.249786377,80.4926492431,108.344215767
73801,0.0295204,-13.5217638016,67.8449483741,87.2811508179,57.8705444336,56.1551320323,83.9615066811
73802,0.0295208,16.3987045288,127.605825819,76.3216934204,129.437240601,49.3570805316,119.778750315
73803,0.0295212,-86.2182235718,101.134803973,141.031906128,80.3056640625,92.9317177456,58.6989300442
73804,0.0295216,-1.07211387157,-2.9648476475,58.6941223145,91.9673843384,109.282122109,108.116064686
73805,0.029522,-40.1279373169,-75.9527883696,44.2944717407,138.715530396,44.7807497493,112.6512267
73806,0.0295224,164.519119263,-41.9551114225,154.638290405,154.159011841,112.029306881,83.7071298056
73807,0.0295228,47.0213623047,-58.4574334662,23,120.283004761,51.3336714495,82.9670063178
73808,0.0295232,136.577789307,82.443938642,57.2014007568,123.911262512,28.8210005137,89.5145682557
73809,0.0295236,-105.319282532,-112.320456187,47.7598152161,121.334243774,44.4953920266,73.2448668666
73810,0.029524,-94.0488204956,105.308659702,54.1294746399,211.151596069,44.7584265032,139.4290622
73811,0.0295244,179.680114746,143.420835626,154.738494873,39.3573379517,112.404895252,94.1022790895
73812,0.0295248,50.0244102478,10.4401496444,52.6307907104,50.0099945068,113.110189869,78.3388085715
73813,0.0295252,141.64151001,-118.752236335,102.176307678,36.6196670532,23.3693639069,54.8357273862
73814,0.0295256,-154.643859863,37.6848405165,164.984848022,185.779449463,87.8071488431,126.58504572
73815,0.029526,-28.3441410065,158.627003529,129.757461548,122.004089355,174.007719266,12.0641849544
73816,0.0295264,158.556259155,-134.437269758,132.00378418,18.0277576447,118.166580428,134.993831885
73817,0.0295268,18.9434776306,132.700613443,96.77293396,242.997924805,125.197033583,169.591681153
73818,0.0295272,113.503227234,12.8162944398,177.406311035,132.382019043,112.077150649,62.0232361582
73819,0.0295276,69.3193054199,-153.270021717,77.7817459106,68.476272583,44.1009754045,99.7429878156
73820,0.029528,-82.8847961426,174.400224069,82.2009735107,79.2590637207,60.4766508138,35.4621898093
73821,0.0295284,24.4164657593,146.866272172,185.310562134,121.016532898,138.816896442,86.0650741361
73822,0.0295288,-107.752258301,-175.160308808,80.7774734497,64.070274353,42.5173051297,44.2941261505
73823,0.0295292,157.882919312,115.116926465,63.5059089661,99.2471618652,71.1381530204,103.606361221
73824,0.0295296,-115.077178955,-137.015889999,20.1246128082,77.025970459,16.5592904133,66.1735783755
73825,0.02953,162.618972778,0.0459626008897,67.94115448,81.9878082275,73.8300584928,76.4534232041
73826,0.0295304,89.1767730713,18.7109703084,171.327178955,66.219329834,193.268673712,49.0034697283
73827,0.0295308,-146.274612427,-104.49735358,239.207015991,127.941390991,180.023522162,124.034678018
73828,0.0295312,-78.1113357544,-22.095627738,77.6659545898,229,23.2867657075,209.796874462
73829,0.0295316,-89.8447189331,97.7866635593,54.0832672119,102.342559814,57.7723073539,134.54587129
73830,0.029532,-35.7810707092,142.780492948,39.2937698364,97.4987182617,10.5527817399,75.4804367918
73831,0.0295324,-13.978682518,-46.0046542668,81.0246810913,65.5515060425,65.2769337902,56.8244015885
73832,0.0295328,-48.8912582397,98.1365068706,156.668441772,88.2553024292,85.9501148097,37.2225627212
